	1	2	3	4	5	6	7	8
1	0.0	0.12690512719353014	0.15719129600156484	0.1230728553255614	0.13079227698612106	0.11362923904422273	0.12608702962105417	0.11954667465912876
2	0.0	0.0	0.13393507351673556	0.12133052197999371	0.11050718331097487	0.0957695277865598	0.10514421887036962	0.11829618741451896
3	0.0	0.0	0.0	0.12679789782233097	0.1330234224999214	0.11648958186348995	0.126615055236296	0.12320234724104874
4	0.0	0.0	0.0	0.0	0.11348165256201068	0.11581728838896423	0.11622038108687104	0.16683768116612524
5	0.0	0.0	0.0	0.0	0.0	0.0990012910353999	0.10244273739152546	0.11051842230379624
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0848660872355182	0.11359597826677738
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134493448599196
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
