GO:0020037
GO:0005506
GO:0004497
GO:0016705
GO:0020037
GO:0005506
GO:0004497
GO:0016705
GO:0016301
GO:0003723
GO:0003896
GO:0003824
GO:0005634
GO:0003677
GO:0003700
GO:0005634
GO:0003700
GO:0016021
GO:0020037
GO:0005506
GO:0004497
GO:0016705
GO:0016021
GO:0022857
GO:0006865
GO:0016021
GO:0003987
GO:0016208
GO:0005524
GO:0046872
GO:0019427
GO:0006935
GO:0016021
GO:0016021
GO:0003723
GO:0016021
GO:0005524
GO:0042626
GO:0005737
GO:0005524
GO:0003677
GO:0004386
GO:0008270
GO:0000184
GO:0051287
GO:0050661
GO:0016620
GO:0006006
GO:0005524
GO:0008017
GO:0003777
GO:0007018
GO:0016021
GO:0016787
GO:0016021
GO:0016021
GO:0055085
GO:0003746
GO:0005737
GO:0005524
GO:0004141
GO:0000287
GO:0009102
GO:0016021
GO:0005524
GO:0004713
GO:0003677
GO:0006355
GO:0016787
GO:0046872
GO:0003676
GO:0005741
GO:0035694
GO:0016021
GO:0016021
GO:0016301
GO:0016773
GO:0005975
GO:0005634
GO:0004482
GO:0003723
GO:0016020
GO:0005643
GO:0017056
GO:0051028
GO:0015031
GO:0005739
GO:0005524
GO:0005525
GO:0000287
GO:0004775
GO:0004776
GO:0006104
GO:0006099
GO:0005524
GO:0004386
GO:0003723
GO:0016021
GO:0022857
GO:0003723
GO:0016021
GO:0000178
GO:0004527
GO:0006401
GO:0006396
GO:0000124
GO:0003712
GO:0000139
GO:0016021
GO:0030246
GO:0016757
GO:0006486
GO:0016021
GO:0052855
GO:0005524
GO:0047453
GO:0046496
GO:0000139
GO:0016021
GO:0030246
GO:0016757
GO:0006486
GO:0004144
GO:0016021
GO:0004144
GO:0016021
GO:0004144
GO:0016021
GO:0004144
GO:0008113
GO:0008113
GO:0003700
GO:0043565
GO:0016740
GO:0006355
GO:0000287
GO:0004540
GO:0090729
GO:0043565
GO:0006355
GO:0003677
GO:0015074
GO:0006310
GO:0008253
GO:0005737
GO:0016407
GO:0006474
GO:0005737
GO:0005525
GO:0046872
GO:0061603
GO:0006777
GO:0005525
GO:0006777
GO:0016021
GO:0015031
GO:0005737
GO:0009380
GO:0005524
GO:0016887
GO:0003677
GO:0009381
GO:0008270
GO:0006289
GO:0009432
GO:0016787
